Tokenized Statement,Label
"['Male', 'birth', 'control', 'testing', 'stopped', 'after', 'mens', 'testicles', 'start', 'exploding', 'in', 'India', '.']",pantsfire
"['Jim', 'Justice', 'is', 'the', 'first', 'West', 'Virginia', 'governor', 'to', 'fight', 'for', 'pay', 'raises', 'for', 'educators', '.']",pantsfire
"['A', 'state', 'senate', 'bill', 'would', 'criminalize', 'a', 'father', 'teaching', 'his', 'own', 'son', 'how', 'to', 'use', 'a', 'hunting', 'rifle', '.']",pantsfire
"['Says', 'Fox', 'News', 'posts', 'a', 'fake', 'picture', 'to', 'show', 'soldiers', 'excited', 'to', 'see', 'Trump', 'in', 'Afghanistan.forgets', 'to', 'take', 'out', 'the', 'Universal', 'Studios', 'sign', 'in', 'the', 'background', '.']",pantsfire
"['Says', 'Adam', 'Schiffs', 'family', 'Christmas', 'card', 'has', 'a', 'photo', 'of', 'the', 'whistleblower', 'who', 'is', 'dating', 'Schiffs', 'daughter', '.']",pantsfire
"['Says', 'that', 'the', '28th', 'Amendment', 'prohibits', 'Congress', 'from', 'creating', 'laws', 'that', 'apply', 'to', 'U.S.', 'citizens', 'but', 'not', 'to', 'them', 'and', 'viceversa', '.']",pantsfire
"['Says', 'Nancy', 'Pelosi', 'was', 'asked', 'to', 'leave', 'a', 'childrens', 'benefit', 'after', 'drunken', 'outburst', '.']",pantsfire
"['Says', 'Will', 'Smith', 'and', 'his', 'son', 'Jaden', 'Smith', 'died', 'in', 'a', 'car', 'crash', '.']",pantsfire
"['Says', 'a', 'photo', 'shows', 'Adam', 'Schiff', 'and', 'Jeffrey', 'Epstein', '.']",pantsfire
"['Says', 'the', 'NAACP', 'endorsed', 'Donald', 'Trump', 'in', 'the', '2020', 'election', '.']",pantsfire
"['Ilhan', 'Omar', 'just', 'hosted', 'a', 'flag', 'burning', 'party', '.']",pantsfire
"['Says', 'Adam', 'Schiff', 'is', 'under', 'investigation', 'for', 'Ukrainian', 'Burisma', 'oil', 'connections', '.']",pantsfire
"['Says', 'former', 'Democratic', 'Sen.', 'Harry', 'Reid', 'has', 'an', 'outlaw', 'horse', 'thief', 'ancestor', 'and', 'Reids', 'office', 'offered', 'a', 'spinjob', 'biography', 'about', 'the', 'man', '.']",pantsfire
"['Says', 'Elizabeth', 'Warren', 'tweeted', 'Looks', 'like', 'I', 'm', 'the', 'last', 'woman', 'of', 'color', 'left', 'in', 'this', 'race', '.']",pantsfire
"['Says', 'First', 'Lady', 'Melania', 'Trump', 'posted', 'a', 'photo', 'of', 'herself', 'yesterday', 'and', 'Facebook', 'took', 'it', 'down', '.']",pantsfire
"['Says', 'Warren', 'Buffett', 'asked', 'people', 'to', 'forward', 'a', 'chain', 'email', 'about', 'the', 'Congressional', 'Reform', 'Act', 'of', '2019', '.']",pantsfire
"['SaysU.S.', 'Rep.', 'Sean', 'Casten', 'has', 'held', 'numerous', 'inviteonly', 'town', 'halls', '.']",pantsfire
"['Says', 'for', 'every', 'share', 'that', 'a', 'photograph', 'of', 'a', 'sick', 'boy', 'gets', 'Facebook', 'will', 'donate', 'one', 'dollar', '.']",pantsfire
"['Says', 'a', 'mall', 'Santa', 'beat', 'up', 'a', 'child', 'molester', '.']",pantsfire
"['Says', 'ABC', '7', 'reported', 'the', 'Santa', 'Clarita', 'high', 'school', 'shooting', '3', 'weeks', 'in', 'advance', '.']",pantsfire
"['Says', 'President', 'Obama', 'used', 'government', 'funds', 'to', 'pay', 'for', 'his', 'personal', 'vacations', 'for', 'the', 'next', '20', 'years', 'and', 'Trump', 'sent', 'him', 'a', 'bill', '.']",pantsfire
"['An', 'image', 'shows', 'Rep.', 'Elise', 'Stefanik', 'flipping', 'off', 'the', 'camera', 'at', 'the', 'impeachment', 'proceedings']",pantsfire
"['Says', 'Nancy', 'Pelosi', 'said', 'Americans', 'are', 'the', 'stupidest', 'people', 'on', 'earth', '.']",pantsfire
"['Says', 'Chris', 'Wallace', 'tweeted', 'to', 'Donald', 'Trump', 'You', 're', 'a', 'fraud', '.', 'A', 'charlatan', '.', 'A', 'thug', '.', 'A', 'loser', '.', 'A', 'trust', 'fund', 'baby', '.']",pantsfire
"['Says', 'a', 'photo', 'of', 'a', 'tortured', 'man', 'is', 'U.S.', 'diplomat', 'Chris', 'Stevens', 'who', 'was', 'killed', 'in', 'the', '2012', 'Benghazi', 'attack', '.']",pantsfire
"['Everywhere', 'Marie', 'Yovanovitch', 'went', 'turned', 'bad', 'including', 'Somalia', 'and', 'Ukraine', '.']",pantsfire
"['Says', 'photos', 'show', 'the', 'TrumpUkraine', 'whistleblower', 'with', 'Chuck', 'Schumer', 'Elizabeth', 'Warren', 'Nancy', 'Pelosi', 'and', 'Hillary', 'Clinton', '.']",pantsfire
"['Says', 'Obama', 'said', 'black', 'people', 'have', 'the', 'worst', 'jobs', 'the', 'worst', 'housing', 'and', 'face', 'rampant', 'police', 'brutality', 'but', 'when', 'socalled', 'black', 'committeemen', 'came', 'around', 'election', 'time', 'we', 'd', 'all', 'line', 'up', 'and', 'vote', 'the', 'straight', 'Democratic', 'ticket', 'sell', 'our', 'souls', 'for', 'a', 'Christmas', 'turkey', '.']",pantsfire
"['Photos', 'from', 'Sept.', '11', '2001', 'show', 'that', 'Donald', 'Trump', 'joined', 'Americas', 'heroes', 'and', 'carried', 'victims', 'over', 'his', 'shoulders', 'down', 'the', 'steps', 'of', 'the', 'burning', 'World', 'Trade', 'Center', '.', 'Obama', 'spent', 'the', 'whole', 'day', 'sitting', 'in', 'the', 'Oval', 'Office', 'with', 'his', 'feet', 'on', 'the', 'desk', 'watching', 'basketball', '.']",pantsfire
"['Says', 'Clint', 'Eastwood', 'called', 'Barack', 'Obama', 'an', 'incompetent', 'lying', 'insincere', 'narcissistic', 'doubletalking', 'socialist', 'hypocrite', 'and', 'fiscally', 'irresponsible', 'moron', 'who', 'spent', 'eight', 'years', 'in', 'the', 'White', 'House', 'trying', 'to', ' ', 'turn', 'our', 'wonderful', 'country', 'into', 'a', 'Muslim', 'loving', 'socialist', 'shhole', 'like', 'the', 'one', 'he', 'came', 'from', 'and', 'I', 'do', 'nt', 'mean', 'Hawaii']",pantsfire
"['Says', 'a', 'photo', 'shows', 'Hillary', 'Clinton', 'shaking', 'hands', 'with', 'Osama', 'bin', 'Laden', '.']",pantsfire
"['Says', 'Bill', 'Cosby', 'was', 'framed', 'for', 'sexual', 'assault', 'by', 'the', 'Illuminati', 'to', 'stop', 'him', 'from', 'buying', 'NBC', '.']",pantsfire
"['Says', 'Sen.', 'Kamala', 'Harris', 'said', 'Democrats', 'are', 'coming', 'for', 'Trump', 'supporters', 'if', 'they', 'win', 'the', 'White', 'House', 'in', '2020', '.']",pantsfire
"['Says', 'drinking', 'cream', 'of', 'tartar', 'mixed', 'with', 'orange', 'juice', 'daily', 'will', 'help', 'people', 'quit', 'smoking', 'because', 'it', 'flushes', 'the', 'nicotine', 'out', 'of', 'the', 'body', '.']",pantsfire
"['Says', 'CNN', 'called', 'Abu', 'Bakr', 'alBaghdadi', 'an', 'unarmed', 'father', 'of', 'three', '.']",pantsfire
"['As', 'we', 'have', 'learned', 'the', 'Intel', 'Inspector', 'General', 'IG', 'changed', 'the', 'rule', 'after', 'the', 'complaint', 'was', 'known', 'in', 'order', 'to', 'allow', 'hearsay', 'complaints', 'but', 'the', 'IG', 'dishonestly', 'backdated', 'the', 'rule', 'change', 'so', 'that', 'damage', 'could', 'be', 'done', 'to', 'President', 'Trump', '.']",pantsfire
"['Over', 'the', 'last', 'two', 'years', 'the', 'number', 'of', 'murders', 'in', 'America', 'and', 'Americas', 'major', 'cities', 'has', 'dropped', 'unlike', 'here', 'Chicago', 'by', 'more', 'than', '10', '.']",pantsfire
"['Say', 'Sen.', 'Lindsey', 'Graham', 'supports', 'the', 'Green', 'New', 'Deal', '.']",pantsfire
"['Quotes', 'Trump', 'as', 'saying', 'Fine', 'you', 'boo', 'me', 'DC', 'Go', 'Astros', 'Texas', 'loves', 'me', 'I', 'get', 'the', 'best', 'kind', 'of', 'love', 'there', '.', 'Ill', 'be', 'renaming', 'the', 'White', 'House', 'the', 'Orange', 'House', '.']",pantsfire
"['Says', 'that', 'in', '1770', 'British', 'parliament', 'banned', 'lipstick', 'saying', 'it', 'had', 'the', 'power', 'to', 'seduce', 'men', 'into', 'marriage', 'which', 'was', 'classified', 'as', 'witchcraft', '.']",pantsfire
"['14000', 'abandoned', 'wind', 'turbines', 'litter', 'the', 'United', 'States', '.']",pantsfire
"['President', 'Trump', 'is', 'asking', 'everyone', 'to', 'forward', 'this', 'email', 'The', 'TRUMP', 'Rules', 'Congressional', 'Reform', 'Act', 'of', '2017', '.']",pantsfire
"['Says', 'his', 'impeachment', 'is', 'a', 'coup', '.']",pantsfire
"['Says', 'a', 'photo', 'shows', 'a', 'driver', 'and', 'passengers', 'wearing', 'moose', 'heads', 'in', 'a', 'truck', 'with', 'a', 'man', 'strapped', 'to', 'the', 'roof', 'that', 'caused', '16', 'accidents', 'on', 'I35', '.']",pantsfire
"['I', 'm', 'one', 'of', 'only', 'two', 'candidates', 'in', 'the', 'field', 'that', '10', 'or', 'more', 'of', 'Donald', 'Trump', 'voters', 'say', 'they', 'would', 'support', 'in', 'the', 'general', 'election', '.']",pantsfire
"['When', 'my', 'father', 'became', 'commander', 'in', 'chief', 'of', 'this', 'country', 'we', 'got', 'out', 'of', 'all', 'international', 'business', '.']",pantsfire
"['Says', 'that', 'for', 'two', 'weeks', 'after', 'you', 'get', 'a', 'flu', 'shot', 'you', 'are', 'an', 'active', 'live', 'walking', 'virus', '.']",pantsfire
"['Says', 'Attorney', 'General', 'William', 'Barr', 'tweeted', 'that', 'the', 'US', 'gave', 'Iran', 'USA', 'taxpayer', 'dollars', 'so', 'Iran', 'could', 'purchase', 'uranium', 'from', 'Russia', '.']",pantsfire
"['Says', 'George', 'Soross', 'son', 'is', 'married', 'to', 'Adam', 'Schiffs', 'sister', '.']",pantsfire
"['Says', 'Facebook', 'now', 'has', 'a', 'witch', 'checker', '.']",pantsfire
"['Says', 'Nancy', 'Pelosi', 'diverted', '$', '2.4', 'billion', 'from', 'Social', 'Security', 'to', 'cover', 'impeachment', 'costs', '.']",pantsfire
"['The', 'first', 'socalled', 'second', 'hand', 'information', 'Whistleblower', 'got', 'my', 'phone', 'conversation', 'almost', 'completely', 'wrong', '.']",pantsfire
"['Says', 'Monica', 'Lewinsky', 'tweeted', 'that', 'she', 's', 'willing', 'to', 'take', 'one', 'for', 'the', 'team', 'by', 'engaging', 'in', 'oral', 'sex', 'with', 'President', 'Donald', 'Trump', 'because', 'Apparently', 'that', 's', 'the', 'only', 'thing', 'that', 'can', 'convince', 'Republicans', 'to', 'impeach', '.']",pantsfire
"['50', 'of', 'the', 'DUIs', 'on', 'Interstate', '35', 'are', 'from', 'illegals', '.', 'Ninety', 'percent', 'of', 'the', '50', 'have', 'absolutely', 'no', 'identification', '.']",pantsfire
"['Says', 'the', 'character', 'Freddy', 'Krueger', 'was', 'based', 'on', 'a', 'real', 'serial', 'killer', '.']",pantsfire
"['If', 'the', 'impeachment', 'reaches', 'the', 'house', 'and', 'passes', 'to', 'the', 'senate', 'and', 'is', 'nt', 'passed', 'the', 'first', 'term', 'is', 'nullified', 'and', 'Trump', 'can', 'run', 'two', 'more', 'terms', '.']",pantsfire
"['Says', 'a', 'photo', 'shows', 'Beto', 'ORourke', 'in', 'college', 'drunk', 'and', 'pissing', 'his', 'pants', '.']",pantsfire
"['Says', 'Clint', 'Eastwood', 'is', 'dead', '.']",pantsfire
"['Says', 'El', 'Chapo', 'stated', 'in', 'court', 'that', 'James', 'Comey', 'helped', 'launder', '$', '150', 'million', 'cartel', 'money', 'for', 'Pelosi', '.']",pantsfire
"['A', 'photograph', 'shows', 'a', 'woman', 'doing', 'cocaine', 'with', 'a', 'child', '.']",pantsfire
"['Says', 'an', '11yearold', 'girl', 'shot', 'and', 'killed', 'two', 'armed', 'illegal', 'aliens', 'after', 'they', 'broke', 'into', 'her', 'home', 'in', 'Montana', '.']",pantsfire
"['Kirk', 'Cox', 'joined', 'special', 'interests', 'to', 'deny', 'teachers', 'raises', '.']",pantsfire
"['Says', 'Trump', 'told', 'Fox', 'News', 'the', 'Democrats', 'can', 'subpoena', 'me', 'and', 'my', 'administration', 'for', 'the', 'next', '10', '15', '20', 'years', 'and', 'we', 'will', 'never', 'capitulate', '.', 'They', 'need', 'to', 'face', 'the', 'fact', 'that', 'I', 'am', 'in', 'charge', 'this', 'is', 'my', 'country', 'and', 'I', 'will', 'do', 'as', 'I', 'please', 'they', 'have', 'no', 'control', 'over', 'me', '.', 'The', 'people', 'support', 'me', 'and', 'will', 'always', 'support', 'me', '.']",pantsfire
"['Between', '27000', 'and', '200000', 'Wisconsinites', 'were', 'turned', 'away', 'from', 'the', 'polls', 'in', '2016', 'due', 'to', 'lack', 'of', 'proper', 'identification', '.']",pantsfire
"['Says', 'Ilhan', 'Omar', 'partied', 'on', 'the', 'anniversary', 'of', '911', '.']",pantsfire
"['Ivanka', 'Trumps', 'shoe', 'line', 'is', 'made', 'in', 'China', 'but', 'is', 'exempt', 'from', 'tariffs', '.']",pantsfire
"['Says', 'the', 'word', 'newspaper', 'stands', 'for', 'north', 'east', 'west', 'south', 'past', 'and', 'present', 'event', 'report', '.']",pantsfire
"['Says', 'instead', 'of', 'arresting', 'a', 'teen', 'who', 'was', 'sneaking', 'into', 'a', 'gym', 'a', 'Chicago', 'cop', 'shot', 'him', '53', 'times', '.']",pantsfire
"['Says', 'John', 'Bolton', 'fundamentally', 'was', 'a', 'man', 'of', 'the', 'left', '.']",pantsfire
"['Says', 'Dan', 'McCready', 'really', 'admires', 'socialism', '.']",pantsfire
"['Says', 'a', 'Donald', 'Trump', 'tweet', 'credited', 'Gov.', 'Ron', 'DeSantis', 'for', 'Hurricane', 'Dorians', 'path', 'away', 'from', 'Florida', '.']",pantsfire
"['Originally', 'almost', 'all', 'models', 'predicted', 'Dorian', 'would', 'hit', 'Alabama', '.']",pantsfire
"['Says', 'a', 'photo', 'shows', 'U.S.', 'Rep.', 'Ilhan', 'Omar', 'at', 'a', 'Al', 'Qaida', 'training', 'camp', 'in', 'Somalia', '.']",pantsfire
"['A', '1988', 'exorcism', 'took', 'place', 'in', 'the', 'only', 'house', 'still', 'standing', 'after', 'Hurricane', 'Ike', '.']",pantsfire
"['Quotes', 'George', 'Washington', 'as', 'saying', 'when', 'any', 'nation', 'mistrusts', 'its', 'citizens', 'with', 'guns', ' ', 'It', 'no', 'longer', 'trusts', 'its', 'citizens', 'because', 'such', 'a', 'government', 'has', 'evil', 'plans', '.']",pantsfire
"['Trump', 'is', 'as', 'destructive', 'a', 'person', 'in', 'this', 'century', 'as', 'Hitler', 'Stalin', 'and', 'Mao', 'were', 'in', 'the', 'last', 'century', '.', 'He', 'may', 'be', 'responsible', 'for', 'many', 'more', 'million', 'deaths', 'than', 'they', 'were', '.']",pantsfire
"['Popeyes', 'manager', 'arrested', 'for', 'allegedly', 'dipping', 'chicken', 'in', 'cocaine', 'based', 'flour', 'to', 'increase', 'business', 'sales', '.']",pantsfire
"['U.S.', 'tariffs', 'on', 'China', 'are', 'not', 'hurting', 'anybody', 'in', 'the', 'United', 'States', '.']",pantsfire
"['Says', 'the', 'Philadelphia', 'shootings', 'were', 'fake', 'and', 'that', 'police', 'officers', 'sprayed', 'fake', 'blood', 'on', 'themselves', '.']",pantsfire
"['Says', 'precut', 'onion', 'used', 'to', 'cook', 'the', 'following', 'day', 'becomes', 'highly', 'poisonous', 'for', 'even', 'a', 'single', 'night', 'and', 'creates', 'toxic', 'bacteria', 'which', 'may', 'cause', 'adverse', 'stomach', 'infections', 'because', 'of', 'excess', 'bile', 'secretions', 'and', 'even', 'food', 'poisoning', '.']",pantsfire
"['Says', 'CNN', 'President', 'Jeff', 'Zucker', 'ordered', 'employees', 'to', 'downplay', 'Bill', 'Clintons', 'relationship', 'with', 'Jeffrey', 'Epstein', 'and', 'make', 'it', 'look', 'like', 'Epstein', 'was', 'Trumps', 'partner', 'in', 'all', 'of', 'this', '.']",pantsfire
"['The', 'vast', 'majority', 'of', 'San', 'Franciscos', 'homeless', 'peoplealso', 'come', 'in', 'from', ' ', 'and', 'we', 'know', 'this', ' ', 'from', 'Texas', '.', 'Just', 'an', 'interesting', 'fact', '.']",pantsfire
"['The', 'daughter', 'of', 'a', 'Donald', 'Trump', 'appointee', 'posed', 'as', 'an', 'El', 'Paso', 'shooting', 'victim', 'in', 'a', 'photo', 'with', 'the', 'president', '.']",pantsfire
"['Says', 'a', 'crisis', 'actor', 'played', 'the', 'parts', 'of', 'a', 'shooting', 'victim', 'and', 'the', 'mothers', 'of', 'shooting', 'victims', 'in', 'Las', 'Vegas', 'Orlando', 'and', 'Thousand', 'Oaks', '.']",pantsfire
"['Say', 'Jeffrey', 'Epstein', 'is', 'not', 'dead', '.']",pantsfire
"['Quotes', 'Rep.', 'Kevin', 'McCarthy', 'as', 'saying', 'there', 'are', 'no', 'mass', 'shootings', 'in', 'Japan', 'because', 'there', 'are', 'no', 'video', 'games', 'there', '.']",pantsfire
"['Says', 'President', 'Donald', 'Trump', 'is', 'talking', 'about', 'exterminating', 'Latinos', '.']",pantsfire
"['President', 'Trump', 'was', 'kicked', 'off', 'the', 'California', 'ballot']",pantsfire
"['Less', 'mass', 'shootings', 'under', 'Trump']",pantsfire
"['The', 'El', 'Paso', 'and', 'Dayton', 'shootings', 'were', 'false', 'flag', 'attacks', 'coordinated', 'by', 'the', 'deep', 'state', '.']",pantsfire
"['Says', 'the', 'names', 'of', 'CNN', 'anchors', 'Chris', 'Cuomo', 'Brian', 'Stelter', 'and', 'Jake', 'Tapper', 'were', 'on', 'the', 'flight', 'logs', 'of', 'Jeffrey', 'Epsteins', 'private', 'plane', '.']",pantsfire
"['Says', 'Chelsea', 'Clinton', 'is', 'married', 'to', 'George', 'Soros', 'nephew', '.']",pantsfire
"['Says', 'Alexandria', 'OcasioCortez', 'is', 'proposing', 'a', 'nationwide', 'motorcycle', 'ban', '.']",pantsfire
"['Quotes', 'AlexandriaOcasio', 'Cortez', 'as', 'saying', 'private', 'truck', 'drivers', 'are', 'destroying', 'America', 'and', 'should', 'be', 'government', 'regulated', 'and', 'drivers', 'should', 'be', 'on', 'fulltime', 'camera', 'until', 'we', 'can', 'figure', 'out', 'how', 'to', 'automate', 'our', 'shipping', 'and', 'do', 'away', 'with', 'them', 'altogether', '.']",pantsfire
"['Says', 'country', 'hiphop', 'star', 'Lil', 'Nas', 'X', 'was', 'dropped', 'from', 'Wrangler', 'endorsement', 'after', 'coming', 'out', 'of', 'the', 'closet', '.']",pantsfire
"['Says', 'George', 'H.W.', 'Bush', 'once', 'said', 'If', 'the', 'American', 'People', 'ever', 'find', 'out', 'what', 'we', 'have', 'done', 'they', 'will', 'chase', 'us', 'down', 'the', 'street', 'and', 'lynch', 'us', '.']",pantsfire
"['Former', 'President', 'Barack', 'Obama', 'gave', 'Presidential', 'Medals', 'of', 'Freedom', 'to', 'Bill', 'Cosby', 'Anthony', 'Weiner', 'and', 'Harvey', 'Weinstein', '.']",pantsfire
"['A', 'study', 'was', 'done', 'a', 'postmortem', 'so', 'a', 'retrospective', 'study', 'done', 'looking', 'at', 'autopsies', 'and', 'drug', 'levels', 'what', 'drugs', 'were', 'in', 'the', 'blood', 'of', 'veterans', 'that', 'committed', 'suicide', 'and', '70', 'percent', 'had', 'THC', '.']",pantsfire
"['Quotes', 'Alexandria', 'OcasioCortez', 'as', 'saying', 'I', 'm', 'speaking', 'with', 'myself', 'number', 'one', 'because', 'I', 'have', 'a', 'very', 'good', 'brain', 'and', 'I', 've', 'said', 'lots', 'of', 'things', '.']",pantsfire
"['Says', 'Michael', 'Kors', 'said', 'I', 'm', 'tired', 'of', 'pretending', 'I', 'like', 'blacks', '.']",pantsfire
"['Says', 'a', 'photo', 'shows', 'Jeffrey', 'Epstein', 'smirking', 'as', 'Donald', 'Trump', 'inappropriately', 'touches', 'a', 'young', 'girl', '.']",pantsfire
"['Says', 'Joel', 'Osteen', 'Ministries', 'charges', 'people', 'for', 'prayers', 'via', 'a', 'prayer', 'request', 'account', '.']",pantsfire
"['Says', 'Rudy', 'Giuliani', 'filed', 'for', 'Nancy', 'Pelosis', 'impeachment', '.']",pantsfire
"['Quotes', 'Benjamin', 'Franklin', 'as', 'saying', 'We', 'are', 'all', 'born', 'ignorant', 'but', 'one', 'must', 'work', 'hard', 'to', 'remain', 'stupid', '.']",pantsfire
"['Says', 'a', 'photo', 'shows', 'thousands', 'of', 'Donald', 'Trump', 'supporters', 'outside', 'his', 'Orlando', 'rally', '.']",pantsfire
"['Says', 'Henry', 'Kissinger', 'said', 'that', 'once', 'the', 'herd', 'accepts', 'mandatory', 'forcible', 'vaccination', 'its', 'game', 'over', 'and', 'that', 'vaccine', 'makers', 'stand', 'to', 'make', 'billions', ' ', 'We', 'thin', 'out', 'the', 'herd', 'and', 'the', 'herd', 'pays', 'us', 'for', 'providing', 'extermination', 'services', '.']",pantsfire
"['A', 'Florida', 'millionaire', 'was', 'arrested', 'after', 'admitting', 'to', 'burying', 'more', 'than', '700', 'bodies', 'on', 'his', 'property', '.']",pantsfire
"['California', 'admitted', 'there', 'were', 'a', 'million', 'illegal', 'votes', 'in', 'the', '2016', 'presidential', 'election', '.']",pantsfire
"['Says', 'Clint', 'Eastwood', 'said', 'Hollywood', 'is', 'the', 'place', 'of', 'traitors', 'and', 'pedophilians', 'and', 'he', 's', 'decided', 'to', 'leave', 'it', 'to', 'fight', 'against', 'traitors', 'with', 'real', 'American', 'patriots', 'with', 'president', 'Trump', '.']",pantsfire
"['Quotes', 'Queen', 'Elizabeth', 'II', 'as', 'saying', 'that', 'Trump', 'is', 'an', 'amazing', 'person', 'with', 'a', 'good', 'heart', 'who', 'could', 'have', 'been', 'her', 'son', 'in', 'another', 'life', '.']",pantsfire
"['Says', 'Mark', 'Zuckerberg', 'invented', 'the', 'word', 'BFF', 'and', 'if', 'it', 'does', 'nt', 'appear', 'green', 'after', 'you', 'type', 'it', 'in', 'a', 'Facebook', 'comment', 'your', 'account', 'has', 'been', 'hacked', '.']",pantsfire
"['Says', 'a', 'photo', 'taken', 'in', 'England', 'shows', 'thousands', 'of', 'English', 'Trump', 'supporterscelebrating', 'the', 'presidents', 'visit', '.']",pantsfire
"['Says', 'singer', 'Charlie', 'Daniels', 'said', 'voting', 'for', 'Trump', 'is', 'like', 'playing', 'country', 'music', 'backwards', ' ', 'you', 'get', 'your', 'house', 'back', 'your', 'car', 'back', 'your', 'job', 'back', 'your', 'country', 'back']",pantsfire
"['A', 'video', 'of', 'Mark', 'Zuckerberg', 'shows', 'him', 'talking', 'about', 'controlling', 'billions', 'of', 'peoples', 'stolen', 'data', 'to', 'control', 'the', 'future', '.']",pantsfire
"['Says', 'Donald', 'Trump', 'is', 'the', 'first', 'sitting', 'U.S.', 'president', 'in', '56', 'years', 'to', 'not', 'attend', 'a', 'wreathlaying', 'ceremony', 'on', 'Veterans', 'Day', '.']",pantsfire
"['Says', 'Kanye', 'West', 'scored', '106', 'points', 'against', 'wheelchair', 'basketball', 'team', '.']",pantsfire
"['Remember', 'after', 'the', 'shooting', 'in', 'Las', 'Vegas', 'President', 'Donald', 'Trump', 'said', 'Yeah', 'yeah', 'were', 'going', 'to', 'ban', 'the', 'bump', 'stocks', '.', 'Did', 'he', 'ban', 'the', 'bump', 'stocks', 'No', '.']",pantsfire
"['We', 'will', 'have', 'more', 'people', 'enter', 'our', 'country', 'illegally', 'than', 'were', 'born', 'in', 'this', 'country', 'in', 'one', 'year', '.']",pantsfire
"['There', 'has', 'never', 'been', 'ever', 'before', 'an', 'administration', 'that', 's', 'been', 'so', 'open', 'and', 'transparent', '.']",pantsfire
"['Says', 'Donald', 'Trump', 'said', 'he', 'believes', 'suicide', 'bombers', 'deserve', 'the', 'death', 'penalty', '.']",pantsfire
"['Says', 'a', 'Wisconsin', 'welcome', 'sign', 'includes', 'a', 'message', 'warning', 'criminals', 'and', 'terrorists', 'that', 'over', '170000', 'Wisconsin', 'residents', 'have', 'a', 'legal', 'permit', 'to', 'carry', 'a', 'handgun', '.']",pantsfire
"['Video', 'shows', 'Nancy', 'Pelosi', 'slurring', 'her', 'speech', 'at', 'a', 'public', 'event', '.']",pantsfire
"['A', 'photograph', 'shows', 'Barack', 'Obama', 'bowing', 'to', 'Ayatollah', 'Khamenei', '.']",pantsfire
"['A', 'photo', 'shows', 'a', 'Trump', 'rally', 'in', 'Pennsylvania', 'not', 'the', 'Woodstock', 'music', 'festival', '.']",pantsfire
"['There', 's', 'a', 'new', 'Netflix', 'show', 'to', 'make', 'little', 'boys', 'into', 'sexy', 'little', 'girls', '.']",pantsfire
"['Says', 'a', 'Local', 'Hero', 'was', 'arrested', 'after', 'killing', '30', 'pedophiles', 'in', 'murder', 'spree']",pantsfire
"['Says', 'Donald', 'Trump', 'scored', 'a', '73', 'on', 'an', 'IQ', 'test', 'administered', 'to', 'him', 'while', 'in', 'high', 'school', 'at', 'New', 'York', 'Military', 'Academy', '.']",pantsfire
"['The', 'city', 'of', 'Minneapolis', 'has', 'set', 'up', 'a', 'Sharia', 'hotline', 'for', 'residents', 'to', 'report', 'citizens', 'who', 'criticize', 'Islam', 'in', 'order', 'to', 'prosecute', 'them', 'for', 'hate', 'crimes', '.']",pantsfire
"['A', 'New', 'Hampshire', 'congressman', 'was', 'arrested', 'when', 'caught', 'by', 'Capitol', 'police', 'defacing', 'the', 'presidential', 'limousine', 'with', 'swastikas', '.']",pantsfire
"['Says', 'chiefs', 'from', 'the', 'American', 'Indian', 'Nation', 'gave', 'Donald', 'Trump', 'a', 'plaque', 'of', 'his', 'new', 'Indian', 'name', 'Walking', 'Eagle', 'which', 'actually', 'depicts', 'a', 'bird', 'so', 'full', 'of', 's', 'it', 'can', 'no', 'longer', 'fly', '.']",pantsfire
"['Says', 'a', 'photo', 'of', 'a', 'young', 'girl', 'crying', 'alongside', 'an', 'ISIS', 'member', 'is', 'a', 'Christian', 'being', 'forced', 'into', 'sexual', 'slavery', 'as', 'a', 'child', 'bride', '.']",pantsfire
"['Quotes', 'Valerie', 'Jarrett', 'as', 'saying', 'she', 'is', 'an', 'Iranian', 'by', 'birth', 'and', 'seeks', 'to', 'change', 'America', 'to', 'be', 'a', 'more', 'Islamic', 'country']",pantsfire
"['Says', 'Joe', 'Biden', 'said', 'the', 'Germans', 'bombed', 'Pearl', 'Harbor', '.']",pantsfire
"['Says', 'Hillary', 'Clinton', 'was', 'to', 'be', 'indicted', 'over', 'the', 'Whitewater', 'scandal', 'four', 'days', 'before', 'documents', 'related', 'to', 'the', 'case', 'were', 'destroyed', 'in', 'the', 'Oklahoma', 'City', 'bombing', '.']",pantsfire
"['Says', 'Facebook', 'is', 'now', 'a', 'public', 'entity', 'that', 'will', 'be', 'able', 'to', 'use', 'your', 'photos', 'and', 'information', 'unless', 'you', 'post', 'a', 'statement', 'declining', 'your', 'permission', '.']",pantsfire
"['The', 'Russia', 'investigation', 'was', 'a', 'coup', '.', 'This', 'was', 'an', 'attempted', 'overthrow', 'of', 'the', 'United', 'States', 'government', '.']",pantsfire
"['Says', 'New', 'York', 'Democrat', 'Jenna', 'Tull', 'was', 'recorded', 'saying', 'Americans', 'should', 'be', 'euthanized', 'when', 'they', 'hit', '70', '.', 'They', 'just', 'become', 'too', 'dumb.and', 'think', 'of', 'the', 'money', 'we', 'd', 'save']",pantsfire
