Tokenized Statement,Label
"['Says', 'JoAnne', 'Kloppenburg', 'has', 'told', 'us', 'she', 'thinks', 'its', 'her', 'job', 'to', 'promote', 'a', 'more', 'equal', 'society', '.']",mostlytrue
"['Its', 'actually', 'easier', 'for', 'the', 'United', 'States', 'to', 'get', 'flight', 'manifests', 'from', 'E.U.', 'nations', 'than', 'it', 'is', 'for', 'E.U.', 'nations', 'to', 'get', 'them', 'from', 'their', 'own', 'neighbors', 'thanks', 'to', 'an', 'agreement', 'the', 'U.S.', 'negotiated', 'when', 'I', 'was', 'secretary', 'of', 'state', '.']",mostlytrue
"['Austins', 'the', 'fastestgrowing', 'city', 'in', 'the', 'country', 'the', 'last', 'five', 'years', '.']",mostlytrue
"['Congress', 'will', 'begin', 'its', 'recess', 'without', 'having', 'allocated', 'one', 'penny', 'to', 'fight', 'Zika', '.']",mostlytrue
"['80', 'percent', 'of', 'the', 'American', 'people', 'have', 'nt', 'gotten', 'a', 'pay', 'raise', 'since', 'the', 'crash', '.']",mostlytrue
"['To', 'this', 'day', 'the', 'Cuban', 'government', 'is', 'a', 'regime', 'that', 'provides', 'safe', 'harbor', 'to', 'terrorists', 'and', 'fugitives', '.']",mostlytrue
"['Since', '1990every', 'continent', 'has', 'seen', 'substantial', 'gains', 'with', 'individual', 'incomes', 'growing', 'by', 'more', 'than', 'a', 'third', 'in', 'every', 'region', 'of', 'the', 'developing', 'world', '.']",mostlytrue
"['Today', 'the', 'United', 'States', 'has', 'sadly', 'one', 'of', 'the', 'lowest', 'voter', 'turnouts', 'of', 'any', 'major', 'country', 'on', 'earth', '.']",mostlytrue
"['Over', 'the', 'last', '30', 'years', 'extreme', 'poverty', 'has', 'been', 'cut', 'in', 'half', '.']",mostlytrue
"['Texas', 'has', 'a', 'higher', 'incarceration', 'rate', 'than', 'Russia', 'or', 'Iran', '.']",mostlytrue
"['Superdelegates', 'have', 'never', 'been', 'a', 'determining', 'factor', 'in', 'who', 'our', 'nominee', 'is', 'since', 'they', 've', 'been', 'in', 'place', 'since', '1984', '.']",mostlytrue
"['More', 'people', 'were', 'killed', 'by', 'terrorists', 'in', '2015', 'than', 'in', 'any', 'other', 'year', 'ever', 'after', 'an', '80', 'percentincrease', 'from', '2014', '.']",mostlytrue
"['70', 'percent', 'of', 'Americans', 'believe', 'that', 'we', 'are', 'on', 'the', 'wrong', 'path', '.']",mostlytrue
"['North', 'Carolina', 'spends', '$', '855', 'less', 'per', 'student', 'than', 'it', 'did', 'before', 'the', 'Great', 'Recession', 'and', 'we', 'have', 'one', 'of', 'the', 'lowest', 'per', 'pupil', 'spending', 'levels', 'in', 'the', 'nation', '.']",mostlytrue
"['Senate', 'Democrats', 'have', 'never', 'held', 'up', 'a', 'Supreme', 'Court', 'nomination', '.']",mostlytrue
"['Says', 'DonaldTrump', 'got', 'you', 'know', '$', '1.8', 'billion', 'worth', 'of', 'free', 'media', '.', 'I', 'got', 'like', 'none', '.']",mostlytrue
"['Given', 'the', 'results', 'of', 'the', 'primary', 'the', 'vote', 'of', 'one', 'New', 'Hampshire', 'superdelegate', 'is', 'equal', 'to', 'the', 'votes', 'of', 'about', '10000', 'grassroots', 'activists', '.']",mostlytrue
"['Here', 'in', 'Pennsylvania', 'the', 'annual', 'cost', 'for', 'infant', 'childcare', 'is', 'over', '$', '10000', 'per', 'child', 'which', 'is', 'more', 'than', 'most', 'families', 'pay', 'in', 'rent', 'and', 'almost', 'the', 'same', 'cost', 'as', 'instate', 'college', 'tuition', '.']",mostlytrue
"['Arizona', 'schools', 'rank', '45th', 'in', 'the', 'nation', 'dead', 'last', 'in', 'funding', 'per', 'student', '.']",mostlytrue
"['We', 'were', 'able', 'to', 'provide', '$', '428', 'million', 'worth', 'of', 'property', 'tax', 'relief', '.']",mostlytrue
"['Illegal', 'immigration', 'is', 'lower', 'than', 'its', 'been', 'in', '40', 'years', '.']",mostlytrue
"['California', 'cut', 'about', '$', '1.3', 'billion', 'in', 'child', 'care', 'during', 'the', 'recession', '.', 'We', 've', 'only', 'reinvested', 'about', '$', '300', 'million', '.']",mostlytrue
"['Susie', 'Lee', 'and', 'her', 'husband', 'own', '17', 'homes', 'across', 'the', 'country', 'and', 'use', 'their', 'private', 'jet', 'to', 'take', 'vacations', 'and', 'invest', 'in', 'companies', 'like', 'Walmart', 'Halliburton', 'and', 'GEO', 'Group', '.']",mostlytrue
"['Seventy', 'percent', 'of', 'Missourians', 'support', 'voter', 'photo', 'ID', 'legislation', '.']",mostlytrue
"['Americans', 'have', 'nt', 'had', 'a', 'raise', 'in', '15', 'years', '.']",mostlytrue
"['Says', 'Ted', 'Cruzswife', 'Heidi', 'will', 'be', 'the', 'very', 'first', 'prolife', 'first', 'lady', '.']",mostlytrue
"['I', 'opposed', 'TPP', 'TransPacific', 'Partnership', 'and', 'have', 'always', 'opposed', 'TPP', '.']",mostlytrue
"['In', '2006', 'Bernie', 'Sanders', 'voted', 'in', 'the', 'House', 'with', 'hardline', 'Republicans', 'for', 'indefinite', 'detention', 'for', 'undocumented', 'immigrants', 'and', 'then', 'he', 'sided', 'with', 'those', 'Republicans', 'to', 'stand', 'with', 'vigilantes', 'known', 'as', 'Minutemen', 'who', 'were', 'taking', 'up', 'outposts', 'along', 'the', 'border', 'to', 'hunt', 'down', 'immigrants', '.']",mostlytrue
"['If', 'you', 'look', 'at', 'Latino', 'kids', 'between', '17', 'and', '20', 'who', 'graduated', 'high', 'school', '36', 'percent', 'of', 'them', 'are', 'unemployed', 'or', 'underemployed', '.', ' ', 'AfricanAmerican', 'kids', 'are', 'unemployed', 'or', 'underemployed', 'to', 'the', 'tune', 'of', '51', 'percent', '.']",mostlytrue
"['When', 'Honduran', 'children', 'came', 'into', 'this', 'country', 'Secretary', 'Clinton', 'said', 'send', 'them', 'back', '.']",mostlytrue
"['When', 'New', 'York', 'Gov.', 'Eliot', 'Spitzer', 'wanted', 'to', 'provide', 'drivers', 'licenses', 'to', 'those', 'who', 'are', 'undocumented', '.', 'Hillary', 'Clinton', 'said', 'do', 'nt', 'do', 'it', '.']",mostlytrue
"['Over', '32000', 'people', 'die', 'from', 'GunViolence', 'every', 'year', '.', 'Yet', 'The', 'U.S.', 'Centers', 'for', 'Disease', 'Control', 'and', 'Prevention', 'is', 'banned', 'from', 'researching', 'ways', 'to', 'prevent', 'this', '.']",mostlytrue
"['When', 'John', 'Kasich', 'became', 'governor', 'of', 'Ohio', 'there', 'was', 'an', '$', '8', 'billion', 'budget', 'deficit', 'and', 'now', 'there', 's', 'a', '$', '2', 'billion', 'surplus', '.']",mostlytrue
"['Almost', 'every', 'poll', 'has', 'shown', 'that', 'Sanders', 'vs.', 'Trump', 'does', 'a', 'lot', 'better', 'than', 'Clinton', 'vs.', 'Trump', ' ', 'and', 'that', 's', 'true', 'nationally', '.']",mostlytrue
"['Flint', 'Mich.', 'is', 'paying', 'three', 'times', 'more', 'for', 'poison', 'water', 'than', 'I', 'am', 'paying', 'in', 'Burlington', 'Vt', '.', 'for', 'clean', 'water', '.']",mostlytrue
"['We', 'have', 'a', 'higher', 'rate', 'of', 'tested', 'lead', 'in', 'people', 'in', 'Cleveland', 'than', 'in', 'Flint', '.']",mostlytrue
"['President', 'Obama', 'took', 'more', 'money', 'from', 'Wall', 'Street', 'in', 'the', '2008', 'campaign', 'than', 'anybody', 'ever', 'had', '.']",mostlytrue
"['A', 'single', 'mother', 'of', 'two', 'ca', 'nt', 'qualify', 'for', 'basic', 'healthcare', 'through', 'Medicaid', 'if', 'she', 'makes', 'more', 'than', '$', '3504', 'dollars', 'a', 'year', '.']",mostlytrue
"['Says', 'he', 'tore', 'down', 'hundreds', 'of', 'abandoned', 'homes', 'that', 'served', 'as', 'havens', 'for', 'crime', 'and', 'reduced', 'the', 'value', 'of', 'our', 'neighborhoods', '.']",mostlytrue
"['Marco', 'Rubio', 'has', 'the', 'No', '.', '1absentee', 'record', 'in', 'the', 'United', 'States', 'Senate', '.']",mostlytrue
"['In', 'headtohead', 'polls', 'for', 'the', 'general', 'election', 'I', 'beat', 'Hillary', 'Clinton', 'by', 'more', 'than', 'anybody', 'by', '11', 'points', '.']",mostlytrue
"['Since', 'welfare', 'reform', 'was', 'signed', 'into', 'law', 'the', 'number', 'of', 'families', 'living', 'in', 'extreme', 'poverty', 'has', 'more', 'than', 'doubled', '.']",mostlytrue
"['There', 'is', 'not', 'a', 'single', 'candidate', 'in', 'the', 'Republican', 'primary', 'that', 'thinks', 'we', 'should', 'do', 'anything', 'about', 'climate', 'change', '.']",mostlytrue
"['There', 'is', 'nt', 'a', 'single', 'Texas', 'legislator', 'under', 'the', 'age', 'of', '30', 'even', 'though', 'millennials', 'make', 'up', '25', 'percent', 'of', 'the', 'electorate', 'in', 'Texas', '.']",mostlytrue
"['Our', 'community', 'Tampa', 'Bay', 'is', 'one', 'of', 'the', '10', 'most', 'threatened', 'by', 'the', 'sea', 'level', 'rise', 'in', 'the', 'world', '.']",mostlytrue
"['Malawi', 'has', 'just', '300', 'doctors', 'for', '16', 'million', 'people', '.']",mostlytrue
"['Says', 'Donald', 'Trump', 'wants', 'to', 'keep', 'big', 'government', 'in', 'charge', 'of', 'federallyowned', 'land', '.']",mostlytrue
"['There', 'is', 'great', 'disparity', 'tremendous', 'disparity', 'in', 'the', 'capital', 'funding', 'on', 'a', 'perstudent', 'basis', 'between', 'our', 'traditional', 'public', 'schools', 'and', 'our', 'charter', 'public', 'schools', '.']",mostlytrue
"['Why', 'are', 'Muslim', 'armies', 'so', 'useless', 'against', 'ISIS', '...', 'There', 'are', '20000', 'or', '30000', 'ISIS', 'fighters', '.', 'The', 'countries', 'surrounding', 'ISIS', 'have', 'armies', 'totaling', '5', 'million', 'people', '.']",mostlytrue
"['About', '70', 'percentof', 'Republicans', 'nationwide', '...', 'do', 'nt', 'think', 'Donald', 'Trump', 'is', 'the', 'right', 'guy', 'to', 'take', 'on', 'Hillary', 'Clinton', 'in', 'November', '.']",mostlytrue
"['Says', 'Missouri', 'families', 'earning', 'power', 'is', 'about', '$', '5000', 'less', 'today', 'than', 'it', 'was', 'at', 'the', 'turn', 'of', 'the', 'century', '.']",mostlytrue
"['The', 'Arizona', 'State', 'Board', 'of', 'Educations', 'failure', 'to', 'report', 'teachers', 'whose', 'certifications', 'have', 'been', 'revoked', 'or', 'suspended', '...', 'resulted', 'in', 'the', 'death', 'of', 'a', 'student', '.']",mostlytrue
"['In', 'Sauk', 'City', 'Wisconsin', 'the', 'ID', 'office', 'that', 'provides', 'identification', 'for', 'voting', 'is', 'only', 'open', 'on', 'the', 'fifth', 'Wednesday', 'of', 'every', 'month', ' ', 'a', 'total', 'of', 'four', 'days', 'in', '2016', '.']",mostlytrue
"['In', 'New', 'Hampshire', 'I', 'spent', '$', '3', 'million', '.', 'Jeb', 'Bush', 'spent', '$', '44', 'million', '.', 'He', 'came', 'in', 'five', 'and', 'I', 'came', 'in', 'number', 'one', '.']",mostlytrue
"['Barack', 'Obama', 'will', 'somehow', 'manage', 'to', 'add', 'more', 'than', '$', '8', 'trillion', 'to', 'the', 'national', 'debt', 'which', 'is', 'more', 'debt', 'than', 'the', '43', 'presidents', 'who', 'held', 'office', 'before', 'him', 'compiled', 'together', '.']",mostlytrue
"['Says', 'Dontre', 'Hamilton', 'who', 'was', 'killed', 'during', 'a', 'confrontation', 'with', 'a', 'Milwaukee', 'police', 'officer', 'was', 'unarmed', '.']",mostlytrue
"['The', 'richest', '80', 'people', 'in', 'the', 'world', 'own', 'more', 'wealth', 'than', 'the', 'bottom', 'half', 'of', 'the', 'global', 'population', '.']",mostlytrue
"['Says', 'Hillary', 'Clinton', 'wonhealth', 'care', 'for', '8', 'million', 'children', '.']",mostlytrue
"['When', 'Jeb', 'Bush', 'was', 'governor', 'his', 'first', 'four', 'years', 'as', 'governor', 'his', 'Medicaid', 'program', 'grew', 'twice', 'as', 'fast', 'as', 'mine', '.']",mostlytrue
"['Says', 'state', 'Supreme', 'Court', 'candidate', 'Joe', 'Donald', 'twice', 'supported', 'incumbent', 'Justice', 'Rebecca', 'Bradley', '.']",mostlytrue
"['On', 'average', 'it', 'takes', '300', 'Americans', 'working', 'for', 'a', 'solid', 'year', 'to', 'make', 'as', 'much', 'money', 'as', 'one', 'top', 'CEO', '.']",mostlytrue
"['Americans', 'have', 'nt', 'had', 'a', 'raise', 'in', '15', 'years', '.']",mostlytrue
"['In', 'America', 'we', 'pay', 'by', 'far', 'the', 'highest', 'prices', 'in', 'the', 'world', 'for', 'prescription', 'drugs', '.']",mostlytrue
"['The', 'Seminole', 'gambling', 'compact', 'offers', '$', '3', 'billion', 'in', 'guaranteed', 'revenue', 'the', 'largest', 'share', 'for', 'any', 'state', 'in', 'history', '.']",mostlytrue
"['We', 'bailed', 'out', 'Johnson', 'Controls', 'when', 'we', 'saved', 'the', 'auto', 'industry', 'and', 'now', 'they', 'want', 'to', 'avoid', 'paying', 'taxes', '.']",mostlytrue
"['My', 'two', 'appointments', 'to', 'the', 'Florida', 'Supreme', 'Court', 'Raul', 'Cantero', 'and', 'Kenneth', 'Bell', 'have', 'earned', 'reputations', 'as', 'its', 'most', 'consistent', 'conservatives', '.']",mostlytrue
"['Making', 'public', 'colleges', 'and', 'universities', 'tuitionfree', 'that', 'exists', 'in', 'countries', 'all', 'over', 'the', 'world', 'used', 'to', 'exist', 'in', 'the', 'United', 'States', '.']",mostlytrue
"['People', 'think', 'AIDS', 'is', 'done', 'its', 'not', 'done', '.']",mostlytrue
"['SaysRuben', 'Kihuen', 'only', 'managed', 'in', 'the', 'minority', 'to', 'get', 'one', 'bill', 'passed', 'out', 'of', 'the', 'eight', 'to', '10', 'he', 'introduced', 'during', 'the', '2015', 'legislative', 'session', '.']",mostlytrue
"['In', 'Virginia', 'people', 'are', 'going', 'and', 'getting', 'marriage', 'licenses', 'who', 'are', '12', 'and', '13', 'and', '14', 'and', '15', 'years', 'old', '.']",mostlytrue
"['Ted', 'Cruz', 'defended', 'a', 'Chinese', 'company', 'that', 'stole', 'an', 'invention', 'from', 'an', 'American', 'inventor', '.']",mostlytrue
"['There', 'really', 'is', 'nt', 'any', 'kind', 'of', 'foreign', 'policy', 'network', 'that', 'is', 'supporting', 'and', 'advising', 'Sen.', 'Sanders', '.']",mostlytrue
"['Says', 'Bernie', 'Sanders', 'advocated', 'putting', 'Iranian', 'troops', 'into', 'Syria', 'to', 'try', 'and', 'resolve', 'the', 'conflict', 'there', '.', 'Putting', 'them', 'right', 'on', 'the', 'doorstep', 'of', 'Israel', '.']",mostlytrue
"['Arizona', 'is', 'spending', 'less', 'on', 'a', 'percapita', 'basis', 'than', 'every', 'single', 'state', 'in', 'this', 'country', 'in', 'higher', 'education', '.']",mostlytrue
"['We', 've', 'cut', 'taxes', '50', 'times', 'and', 'look', 'what', 'has', 'happened', 'to', 'our', 'revenues', '.', 'They', 've', 'grown', '.']",mostlytrue
"['90', 'percent', 'of', 'all', 'pain', 'medications', 'are', 'prescribed', 'in', 'the', 'United', 'States', '.']",mostlytrue
"['Ill', 'be', 'running', 'against', 'a', 'career', 'politician', '.']",mostlytrue
"['As', 'part', 'of', 'legislative', 'fights', 'over', 'abortion', 'rightsMike', 'Coffman', 'cosponsored', 'a', 'bill', 'to', 'redefine', 'rape', '.']",mostlytrue
"['Today', 'Russia', 'holds', 'many', 'of', 'our', 'most', 'precious', 'national', 'security', 'satellites', 'at', 'risk', 'before', 'they', 'ever', 'get', 'off', 'the', 'ground', '.']",mostlytrue
"['I', 'have', 'never', 'supported', 'cap', 'and', 'trade', '.']",mostlytrue
"['Under', 'Ted', 'Cruzs', 'tax', 'plan', 'businesses', 'will', 'now', 'have', 'to', 'pay', '16', 'percent', 'on', 'the', 'money', 'they', 'make', '.', 'They', 'will', 'also', 'have', 'to', 'pay', '16', 'percent', 'on', 'the', 'money', 'they', 'pay', 'their', 'employees', '.']",mostlytrue
"['Says', 'his', 'views', 'on', 'reparations', 'for', 'slavery', 'are', 'the', 'same', 'as', 'Barack', 'Obamas', 'and', 'Hillary', 'Clintons', '.']",mostlytrue
"['Fifty', 'years', 'ago', 'the', 'average', 'GM', 'employee', 'could', 'pay', 'for', 'a', 'year', 'of', 'a', 'son', 'or', 'daughters', 'college', 'tuition', 'on', 'just', 'two', 'weeks', 'wages', '.']",mostlytrue
"['Says', 'Donald', 'Trump', 'thinks', 'that', 'climate', 'change', 'is', 'a', 'hoax', 'invented', 'by', 'the', 'Chinese', '.']",mostlytrue
"['Texas', 'has', 'the', 'sixthhighest', 'property', 'taxes', 'in', 'the', 'nation', '.']",mostlytrue
"['According', 'to', 'the', 'most', 'recent', 'report', 'Wisconsins', 'high', 'school', 'graduation', 'rates', 'are', 'also', 'up', 'again', ' ', 'to', 'third', 'best', 'in', 'the', 'country', '.']",mostlytrue
"['I', 'have', 'a', 'Dminus', 'voting', 'record', 'from', 'the', 'NRA', '.']",mostlytrue
"['SaysBernie', 'Sanders', 'voted', 'for', 'what', 'we', 'call', 'the', 'Charleston', 'Loophole', '.']",mostlytrue
"['We', 'have', 'the', 'lowest', 'percentage', 'of', 'Americans', 'working', 'today', 'of', 'any', 'year', 'since', '1977', '.']",mostlytrue
"['The', 'United', 'States', 'of', 'America', 'right', 'now', 'has', 'the', 'strongest', 'most', 'durable', 'economy', 'in', 'the', 'world', '.']",mostlytrue
"['We', 'spend', 'more', 'on', 'our', 'military', 'than', 'the', 'next', 'eight', 'nations', 'combined', '.']",mostlytrue
"['The', 'economy', 'is', 'too', 'weak', 'to', 'raise', 'income', 'levels', '.']",mostlytrue
"['We', 'have', 'cut', 'our', 'deficits', 'by', 'almost', 'threequarters', '.']",mostlytrue
"['Marco', 'Rubio', 'voted', 'against', 'authorizing', 'President', 'Obama', 'to', 'strike', 'Syria', 'after', 'Assad', 'used', 'chemical', 'weapons', 'on', 'his', 'own', 'people', '.']",mostlytrue
"['A', 'violent', 'felon', 'can', 'buy', 'a', 'gun', 'over', 'the', 'Internet', 'with', 'no', 'background', 'check', 'no', 'questions', 'asked', '.']",mostlytrue
"['More', 'than', '60', 'percent', 'of', 'people', 'in', 'America', 'support', 'Planned', 'Parenthood', 'and', 'only', '11', 'percent', 'approve', 'of', 'Congress', '.']",mostlytrue
"['By', 'the', 'end', 'of', '2015', 'more', 'than', '1300', 'people', 'will', 'have', 'died', 'on', 'Georgia', 'roads', '.', 'One', 'of', 'out', 'evey', 'four', 'fatalities', 'resulted', 'from', 'drunken', 'driving', '.']",mostlytrue
"['91', 'of', 'suspected', 'terrorists', 'who', 'attempted', 'to', 'buy', 'guns', 'in', 'America', 'walked', 'away', 'with', 'the', 'weapon', 'they', 'wanted', '.']",mostlytrue
"['Forty', 'percent', 'of', 'illegal', 'immigrants', 'are', 'people', 'coming', 'legally', 'on', 'visas', 'and', 'overstaying', 'their', 'visas', '.']",mostlytrue
"['Says', 'Bernie', 'Sanders', 'voted', 'for', 'regime', 'change', 'with', 'respect', 'to', 'Libya', '.']",mostlytrue
"['Only', 'nine', 'coalition', 'nations', 'with', 'the', 'U.S.', 'are', 'truly', 'actively', 'involved', 'in', 'fighting', 'the', 'Islamic', 'State', '.']",mostlytrue
"['Since', '2004', 'more', 'than', '2000', 'suspected', 'terrorists', 'have', 'legally', 'purchased', 'weapons', 'in', 'the', 'United', 'States', '.']",mostlytrue
"['Recent', 'news', 'reports', 'indicate', 'DWI', 'crashes', 'in', 'Austin', 'dropped', '23', 'percent', 'since', 'ridesharing', 'entered', 'the', 'market', '.']",mostlytrue
"['Two', 'months', 'ago', 'Donald', 'Trump', 'said', 'that', 'ISIS', 'was', 'not', 'our', 'fight', '.']",mostlytrue
"['Three', 'or', 'four', 'countries', 'out', 'of', 'roughly', '60', 'in', 'the', 'antiISIS', 'coalition', 'are', 'providing', 'military', 'force', '.']",mostlytrue
"['I', 'have', 'always', 'opposed', 'drivers', 'licenses', 'for', 'illegal', 'aliens', '.']",mostlytrue
"['Up', 'until', 'recently', '75', 'percent', 'of', 'all', 'the', 'sorties', 'that', 'left', 'the', 'base', 'came', 'back', 'without', 'dropping', 'their', 'ordnances', 'because', 'there', 'was', 'such', 'a', 'concern', 'about', 'making', 'sure', 'that', 'there', 'were', 'no', 'civilian', 'casualties', '.']",mostlytrue
"['We', 'lock', 'up', 'close', 'to', '2.4', 'million', 'people', 'in', 'this', 'country', '.', 'Were', 'locking', 'up', 'more', 'people', 'than', 'China', 'and', 'Russia', '.']",mostlytrue
"['In', 'France', 'they', 'have', 'a', 'surveillance', 'program', 'a', 'thousandfold', 'more', 'invasive', 'than', 'the', 'United', 'States', '.']",mostlytrue
"['In', 'almost', 'every', 'other', 'country', 'in', 'the', 'world', 'artists', 'and', 'musicians', 'are', 'paid', 'when', 'their', 'music', 'is', 'played', 'on', 'the', 'radio', '.', 'In', 'fact', 'the', 'only', 'countries', 'besides', 'the', 'U.S.', 'who', 'do', 'not', 'have', 'a', 'radioperformance', 'right', 'are', 'China', 'Iran', 'and', 'North', 'Korea', '.']",mostlytrue
"['There', 'is', 'a', 'federal', 'criminal', 'law', 'that', 'says', 'its', 'a', 'crime', 'to', 'transport', 'dentures', 'across', 'state', 'lines', '.']",mostlytrue
"['California', 'has', 'robust', 'job', 'growth', 'that', 'outpaces', 'the', 'rest', 'of', 'the', 'nation', '.']",mostlytrue
"['The', 'Charleston', 'S.C.', 'shootershould', 'have', 'never', 'been', 'given', 'a', 'gun', 'but', 'the', 'universal', 'background', 'check', 'was', 'not', 'fast', 'enough', '.']",mostlytrue
"['Despite', 'attention', 'on', 'global', 'warming', 'fewer', 'Americans', 'carpool', 'today', 'to', 'work', 'than', 'carpooled', 'in', '1980', 'and', 'SUVs', 'have', 'never', 'been', 'a', 'larger', 'proportion', 'of', 'the', 'vehicles', 'being', 'sold', 'in', 'this', 'country', '.']",mostlytrue
"['California', 'has', 'more', 'kids', 'in', 'poverty', '...', 'than', 'virtually', 'any', 'other', 'state', '.']",mostlytrue
"['The', 'Milwaukee', 'County', 'executive', 'can', 'sell', 'the', 'public', 'museum', 'the', 'airport', 'and', 'the', 'zoo', ' ', 'all', 'on', 'his', 'own', 'without', 'County', 'Board', 'approval']",mostlytrue
"['15', 'years', 'ago', 'cancer', 'drugs', 'cost', 'an', 'average', 'of', '$', '10000', 'a', 'year', '.', 'Now', 'its', '$', '10000', 'a', 'month', '.']",mostlytrue
"['It', 'is', 'already', 'in', 'the', 'law', 'that', 'there', 'is', 'a', 'requirement', 'to', 'screen', 'refugees', 'for', 'religion', '.']",mostlytrue
"['While', 'the', 'smoking', 'rate', 'nationally', 'has', 'fallen', 'more', 'than', '18', 'percent', 'of', 'Georgians', 'still', 'light', 'up', '.']",mostlytrue
"['In', '2008', 'Maggie', 'Hassan', 'voted', 'against', 'legislation', 'to', 'prevent', 'sanctuary', 'cities', 'in', 'New', 'Hampshire', '.']",mostlytrue
"['For', 'NATO', 'exercises', 'we', 'do', 'nt', 'have', 'enough', 'of', 'our', 'own', 'hardware', 'and', 'equipment', 'even', 'for', 'training', 'purposes', '.', 'So', 'the', 'Britsare', 'spotting', 'us', 'choppers', '.']",mostlytrue
"['Road', 'congestion', 'costs', 'rush', 'hour', 'drivers', 'in', 'Austin', 'and', 'Dallas', 'more', 'than', '$', '1000', 'a', 'year', '.', 'And', 'in', 'Houston', 'its', 'even', 'more', ' ', 'almost', '$', '1500', 'a', 'year', '.']",mostlytrue
"['The', 'actual', 'construction', 'contracts', 'that', 'we', 've', 'awarded', 'to', 'date', 'have', 'come', 'in', 'several', 'hundred', 'million', 'dollars', 'below', 'estimates', '.']",mostlytrue
"['I', 'spent', '18', 'months', 'putting', 'together', 'the', 'sanctions', 'against', 'Iran', 'so', 'that', 'we', 'could', 'force', 'them', 'to', 'the', 'negotiating', 'table', '.']",mostlytrue
"['Since', 'he', 'took', 'office', 'as', 'Milwaukee', 'County', 'executive', 'we', 'have', 'never', 'raised', 'bus', 'fares', 'and', 'this', 'year', 'there', 'll', 'be', 'a', 'million', 'routemiles', 'more', 'than', 'there', 'were', 'five', 'years', 'ago', '.']",mostlytrue
"['JorgeElorza', 'still', 'think', 'your', 'plan', 'is', 'safe', 'Rescue', 'Captain', 'Kenyon', 'just', 'worked', '96', 'hours', 'straight', '.', '96', 'hours', '.']",mostlytrue
"['Says', 'David', 'Vitter', 'answered', 'a', 'prostitutes', 'call', 'minutes', 'after', 'he', 'skipped', 'a', 'vote', 'honoring', '28', 'soldiers', 'who', 'gave', 'their', 'lives', 'in', 'defense', 'of', 'our', 'freedom', '.']",mostlytrue
"['Fortyfive', 'states', 'allow', 'open', 'carry', 'of', 'firearms', '.']",mostlytrue
"['71', 'of', 'WIs', 'roads', 'are', 'in', 'poor', 'or', 'mediocre', 'condition', 'and', '14', 'of', 'WIs', 'bridges', 'are', 'structurally', 'deficient', 'or', 'functionally', 'obsolete', '.']",mostlytrue
"['The', 'United', 'States', 'is', 'the', 'largest', 'provider', 'of', 'humanitarian', 'assistance', 'to', 'displaced', 'persons', 'and', 'refugees', '.']",mostlytrue
"['It', 'takes', 'almost', 'a', 'year', 'for', 'a', 'refugee', 'to', 'be', 'processed', 'in', 'the', 'United', 'States', '.']",mostlytrue
"['Net', 'immigration', 'from', 'Mexico', 'last', 'year', 'was', 'zero', '.', 'Factcheck', 'me', '.']",mostlytrue
"['500000', 'U.S.', 'troops', 'came', 'home', 'from', 'Iraq', 'and', 'Afghanistan', 'with', 'PTSD', 'and', 'traumatic', 'brain', 'injury', '.']",mostlytrue
"['Women', 'fill', 'twothirds', 'of', 'minimum', 'wage', 'jobs', '.']",mostlytrue
"['Says', 'Marco', 'Rubio', 'is', 'proposing', 'a', 'new', '$', '1', 'trillion', 'welfare', 'program', 'in', 'tax', 'credits', 'and', '$', '1', 'trillion', 'in', 'new', 'military', 'spending', '.']",mostlytrue
"['Over', 'half', 'of', 'the', 'black', 'workers', 'in', 'this', 'country', 'earn', 'less', 'than', '$', '15', 'an', 'hour', '.']",mostlytrue
"['Our', 'state', 'has', 'no', 'major', 'rivers', 'to', 'produce', 'big', 'hydropower', '.']",mostlytrue
"['Go', 'look', 'on', 'the', 'West', 'Point', 'website', 'and', 'you', 'll', 'see', 'those', 'specific', 'words', 'full', 'scholarship', 'to', 'West', 'Point', '.', 'So', 'even', 'though', 'it', 'is', 'you', 'know', 'given', 'as', 'a', 'grant', 'for', 'anybody', 'who', 'gets', 'in', 'those', 'words', 'are', 'used', '.']",mostlytrue
"['How', 'many', 'concerts', 'would', 'Taylor', 'Swift', 'have', 'to', 'perform', 'to', 'pay', 'off', 'one', 'day', 'of', 'interest', 'on', 'our', 'national', 'debt', 'She', 'would', 'have', 'to', 'perform', 'every', 'day', 'for', 'three', 'years', '.']",mostlytrue
"['No', 'city', 'in', 'the', 'state', 'no', 'state', 'in', 'this', 'nation', 'for', 'that', 'matter', 'the', 'entire', 'world', 'has', 'adopted', 'clean', 'energy', 'targets', 'more', 'ambitious', 'in', 'scale', '.']",mostlytrue
"['If', 'you', 'look', 'at', 'the', 'three', 'people', 'on', 'the', 'debate', 'stage', 'from', 'the', 'United', 'States', 'Senate', 'all', 'three', 'of', 'them', 'have', 'a', 'combined', 'two', 'bills', 'that', 'became', 'law', 'that', 'they', 've', 'sponsored', '.']",mostlytrue
"['My', 'campaign', 'finished', 'the', 'last', 'quarter', 'reporting', 'the', 'most', 'cash', 'on', 'hand', 'of', 'any', 'Republican', 'in', 'the', 'field', ' ', '$', '13.8', 'million', 'in', 'the', 'bank', '$', '3.5', 'million', 'more', 'than', 'the', 'Jeb', 'Bush', 'campaign', '.']",mostlytrue
"['The', 'federal', 'government', 'owns', 'about', 'half', 'of', 'the', 'West', 'yet', 'it', 'continues', 'to', 'acquire', 'more', 'land', '.']",mostlytrue
